,title,description,image,site,link,tags
2496,گزارش/ خانواده موشک های فاتح 13 عضوی شد/ دوربردترین موشک بالستیک تاکتیکی ایران به نام «حاج قاسم»,رونمایی از موشک حاج قاسم با برد 1400 کیلومتر نسل جدیدی را به موشک های نقطه زن فاتح اضافه کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/30/1399053011572971020988714.jpg,tasnim,https://tn.ai/2331633,سیاسی
2497,«اصل 44؛ زشت یا زیبا؟»| میزگرد تسنیم: چرا خصوصی‌سازی در ایران شکست خورد؟ تشکیل پرونده تخلف برای 2 وزیرِ سابق,"""خصوصی‌سازی در ایران شکست خورد."" این گزاره مورد قبول همگان است، اما دلیل این شکست، سیاست های کلی اصل 44 است یا ""دولتمردانی"" که طی همه این سالها تا آنجایی که از دستشان برآمده، اصل 44 را نقض کردند.",https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/22/1399052217031760120943944.jpg,tasnim,https://tn.ai/2331648,اقتصادی
2498,چین: آمریکا هیچ حقی برای درخواست بازگشت تحریم‌ها علیه ایران ندارد,وزارت خارجه چین بار دیگر ضمن مخالفت با تلاش آمریکا برای تحریم ایران اعلام کرد که آمریکا عضوی از برجام نیست و از این قرارداد بین المللی خارج شده است لذا حق فعال کردن مکانیزم ماشه را ندارد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/09/1398120915211833519803574.jpg,tasnim,https://tn.ai/2331676,بین الملل
2499,اولتیماتوم سازمان مالیاتی به خریداران سکه/ فردا آخرین مهلت پرداخت مالیات است,بر اساس بخشنامه معاون سازمان مالیاتی آخرین مهلت ارسال اظهارنامه مالیاتی و پرداخت مالیات خریداران سکه مشخص شد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/10/1399051012131683820866734.jpg,tasnim,https://tn.ai/2331879,اقتصادی
2500,5 محور تحقیق‌وتفحص از سازمان برنامه و بودجه/ ابهام در تخصیص‌ بودجه دستگاه‌ها با اهرم فشار و مذاکره,عضو کمیسیون برنامه و بودجه مجلس با بیان اینکه، مباحثی درخصوص فشار و مذاکره در تخصیص بودجه دستگاه ها شنیده شده است، گفت: طرح تحقیق و تفحص از سازمان برنامه و بودجه کشور 5 محور اصلی دارد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/11/27/139811271355404219697834.jpg,tasnim,https://tn.ai/2331880,اقتصادی
2501,سوریه|رنگ عزای حسینی در حرم حضرت زینب(س) همزمان با آغاز ماه محرم + تصاویر,همزمان با آغاز ماه محرم الحرام و در نخستین شب از این ماه حزن و اندوه و عزای سالار شهیدان حضرت امام حسین علیه السلام، حرم مطهر حضرت زینب (س) سیاه پوش شد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/30/139905302356400420994734.jpg,tasnim,https://tn.ai/2332051,بین الملل
2502,پیام خاندوزی به وزیر اقتصاد: سوء مدیریت در بورس مشهود است؛ پیشنهاد «فرود آرام» به جای «سقوط آزاد»,"نائب رئیس کمیسیون اقتصادی مجلس در پیامی نوشت: به وزیر اقتصاد گفتم، برای تبدیل سقوط آزاد به فرود آرام، باید ""صندوق تثبیت"" فعلی تقویت شود.",https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/13/1399051321390886120886654.jpg,tasnim,https://tn.ai/2332054,اقتصادی
2503,روسیه خواستار برگزاری نشست فوری شورای امنیت درباره ایران شد,به دنبال درخواست رسمی آمریکا از شورای امنیت سازمان ملل متحد برای بازگرداندن تحریم‌های بین‌المللی علیه ایران، روسیه خواستار برگزاری نشست فوری شورای امنیت در این خصوص شد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/03/16/1399031611514937420541104.jpg,tasnim,https://tn.ai/2332055,بین الملل
2504,چین: آمریکا عضو برجام نیست پس صلاحیت دعوت شورای امنیت به مکانیزم ماشه را ندارد,دفتر نمایندگی چین در سازمان ملل اعلام کرد: از آنجایی که آمریکا از توافق برجام خارج شده است و عضو این توافق نیست لذا صلاحیت دعوت شورای امنیت به استفاده از «مکانیزم ماشه» را ندارد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/02/28/1397022812144087114172144.jpeg,tasnim,https://tn.ai/2332122,بین الملل
2505,وزیر دفاع: کروز هوایی در مرحله آزمایش است/امیدواریم در تامین واکسن کرونا نقش موثری ایفا کنیم,وزیر دفاع و پشتیبانی نیروهای مسلح، از مرحله آزمایشی موشک‌های کروز هوایی خبر داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/26/1399052614242171020963464.jpg,tasnim,https://tn.ai/2332182,سیاسی
2506,جزئیات مدل‌های 9گانه تامین مسکن کارگران/358 هزار کارگر در طرح اقدام ملی مسکن ثبت نام کردند,معاون فرهنگی اجتماعی وزارت تعاون کار و رفاه اجتماعی با بیان جزئیات مدل های 9گانه برای تامین مسکن کارگران گفت: از بین 847 هزار و 722 نفر ثبت نام کرده در طرح اقدام ملی مسکن حدود 358هزار و 700 نفر کارگران هستند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/31/1399053111541229020998184.jpg,tasnim,https://tn.ai/2332220,اقتصادی
2507,گزارش تسنیم از جدیدترین کروز ایرانی| آیا موشک «ابومهدی» همان موشک «هویزه» است؟,استفاده از پلتفرم‌های قبلی برای ساخت محصولات دفاعی جدید، موجب کاهش هزینه‌های تحقیق و توسعه شامل طراحی، ساخت، آزمایش و نیز کاهش زمان فرآیند تولید می شود.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/31/1399053112530751720999524.jpg,tasnim,https://tn.ai/2332226,سیاسی
2508,شرمن: روسیه، چین و اروپا باور ندارند آمریکا بتواند مکانیزم ماشه را فعال کند,به گفته وندی شرمن اروپا، روسیه، چین، هیچ یک باور ندارند که آمریکا در جایگاهی است که بتواند به مکانیزم ماشه برای بازگشت سریع و خودکار تحریم‌ها علیه ایران متوسل شود.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1394/01/24/139401242247096275094544.jpg,tasnim,https://tn.ai/2332288,بین الملل
2509,روز پزشک// امروز هیچ بیماری در سطح کشور برای درمان نیازمند اعزام به خارج از کشور نیست,مدیر هماهنگی بین‌دستگاهی در ستاد ملی مدیریت بیماری کرونا گفت: امروز هیچ‌‌یک از بیماران‌مان نیاز به اعزام به خارج از کشور برای درمان خود ندارند و جامعه پزشکی با تحمل سختی‌ها در دوران کرونا، کاری کرده است که در منطقه و جهان حرفی برای گفتن داشته باشیم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/31/1399023112460541020446694.jpg,tasnim,https://tn.ai/2332337,اجتماعی
2510,گزارش تسنیم| «قاسم» برد موشک های تاکتیکی ایران را به اسرائیل رساند/ جدیدترین موشک بالستیک ایران چه مختصاتی دارد؟,موشک «قاسم» با برد 1400 کیلومتر را می توان اولین موشک بالستیک تاکتیکی و سوخت جامد ایرانی دانست که براحتی توان رسیدن به سرزمین‌های اشغالی را دارد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/31/1399053116070898221002804.jpg,tasnim,https://tn.ai/2332352,سیاسی
2511,تخت روانچی: اقدامات آتی ایران با آنچه که برای برجام رخ می‌دهد، متناسب خواهد بود,نماینده دائم کشورمان در سازمان ملل متحد اعلام کرد واکنش ایران به اقدام تازه آمریکا مبنی بر ارائه درخواست رسمی به شورای امنیت برای احیای تحریم‌ها علیه ایران به این بستگی دارد که برجام و قطعنامه 2231 تا چه حد بر اثر این اقدام مورد تهدید قرار گیرند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/09/1399050912580576820859194.jpg,tasnim,https://tn.ai/2332479,بین الملل
2512,براتی: بازگشت تحریمهای شورای امنیت فشار اقتصادی جدیدی به کشور وارد نخواهد کرد,کارشناس اقتصاد تحریم، با اشاره به اینکه اثرات کوتاه مدت و آنی تحریمهای امریکا مدتهاست که در اقتصاد ایران تخلیه شده، گفت: در صورت به کرسی نشستن نظر امریکاییها در خصوص مکانیزم ماشه،تحریمهای شورای امنیت هیچ فشار اقتصادی جدیدی به کشور وارد نخواهد کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/09/17/1398091713275995819073024.jpg,tasnim,https://tn.ai/2332483,اقتصادی
2513,یک دیپلمات: رئیس شورای امنیت مجبور نیست پیش‌نویس قطعنامه &quot;ادامه لغو تحریم‌های ایران&quot; را ارائه کند,"منابع خبری اعلام کردند احتمال دارد رئیس دوره‌ای شورای امنیت پیش‌نویس قطعنامه ""ادامه لغو تحریم‌های ایران"" را ارائه نکند و به این ترتیب آمریکا امکان وتوی آن و بازگشت تحریم‌ها را نخواهد داشت.",https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/12/09/1397120909374854416771544.jpg,tasnim,https://tn.ai/2332528,بین الملل
2514,روحانی: برگزاری پرشور مراسم عزاداری محرم آزمونی برای همه ما است/دستور به وزیر ارتباطات برای ارائه پهنای باند,رئیس جمهور گفت: برگزاری پرشور مراسم عزاداری سرور و سالار شهیدان امام حسین (ع) با رعایت دستورالعمل بهداشتی، آزمونی برای همه ما است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/21/1399052111290165720933184.jpg,tasnim,https://tn.ai/2332556,سیاسی
2515,روحانی: روز پزشک فرصتی برای تکریم از قهرمانانی است که برای «نجات» هم‌نوعان از «جان» گذشتند,رئیس جمهور در پیامی به مناسبت روز پزشک طی پیامی تاکید کرد: روز پزشک فرصتی برای تکریم از قهرمانانی است که برای «نجات» هم‌نوعان از «جان» گذشتند و شجاعانه میانه میدان ایستادند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/03/17/1399031709211056620543504.jpg,tasnim,https://tn.ai/2332564,سیاسی
2516,نوبخت: شرمنده مردم هستیم/ هنوز به طرح گشایش اقتصادی مدنظر رئیس‌جمهور ورود نکرده‌ایم,رئیس سازمان برنامه و بودجه گفت: طرحی را که تحت عنوان طرح گشایش اقتصادی معروف شده است هنوز به‌طور دقیق مطرح نکرده‌ایم و از نمایندگان مجلس هم خواسته‌ایم که فعلاً راجع به مباحث مطرح‌شده اظهار نظری نداشته باشند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/30/1399053018295028120992294.jpeg,tasnim,https://tn.ai/2332594,اقتصادی
2517,واکنش چین به اقدامات ضدایرانی واشنگتن: آمریکا یکبار دیگر در انزوا قرار گرفت,نماینده چین در سازمان ملل شکست آمریکا در فعال کردن مکانیزم ماشه از طریق این سازمان را شکستی دیگر برای واشنگتن دانست.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/01/1399060110592983621007754.jpg,tasnim,https://tn.ai/2332678,بین الملل
2518,چرا اروپایی‌ها با پیشنهاد آمریکا برای فعال شدن مکانیسم ماشه مخالف‌اند؟/ گفتگوی تسنیم با حمیدرضا آصفی,سخنگوی اسبق وزارت خارجه درباره علت مخالفت کشورهای اروپایی با اعمال مکانیسم ماشه گفت:‌ اروپایی‌ها به خوبی می‌دانند که حتی اگر مکانیسم ماشه نیز فعال شود،‌ فشارهای وارده به ایران از آنچه امروز وجود دارد بیشتر نخواهد شد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1395/04/20/139504201540172778104374.jpg,tasnim,https://tn.ai/2332765,سیاسی
2519,مکانیسم ماشه و ماراتن سپتامبر؛ راند تعیین‌کننده جنگ محاسبات/ ایران باید چه پیامی برای اروپا بفرستد؟,مکانیسم ماشه فرآیندی پیچیده را طی خواهد کرد و احتمالاً اروپایی‌ها فعال خواهند شد تا امتیازی که آمریکا از مکانیسم ماشه می‌خواهد را به بهانه ممانعت از اجرای آن از ایران بگیرند. ایران باید پیام روشنی به اروپایی‌ها و آمریکا بفرستد...,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/29/1399022915335814520435914.jpg,tasnim,https://tn.ai/2333122,بین الملل
2520,تروئیکای اروپایی: از بازگشت تحریم‌های چندجانبه علیه ایران حمایت نمی‌کنیم/ از ایران می‌خواهیم به تعهدات برجامی خود بازگردد,وزرای امور خارجه انگلیس، آلمان و فرانسه طی بیانیه‌ای مشترک با تأکید مجدد بر اینکه آمریکا از برجام خارج شده و حق فعال‌سازی مکانیسم ماشه علیه ایران را ندارد، اعلام کردند که از درخواست رسمی آمریکا برای احیای تحریم‌ها علیه ایران حمایت نخواهند کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/04/28/1397042815512838414795414.jpg,tasnim,https://tn.ai/2333214,بین الملل
2521,مصاحبه|کارشناس آمریکایی: توافق اسرائیل و امارات خنجری به پشت فلسطینی‌هاست,یک کارشناس آمریکایی مسائل خاورمیانه بر این باور است که توافقنامه اخیر عادی‌سازی روابط بین تل آویو و ابوظبی یک خنجر بزرگ به پشت فلسطینی‌هاست.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/10/10/1398101008465918019250644.jpg,tasnim,https://tn.ai/2333257,بین الملل
2522,سید حسن نصرالله : وظیفه ما دفاع از کشور و ملتمان است/ برای جانفشانی آماده‌ایم,دبیرکل حزب الله لبنان تاکید کرد دفاع از کشور را وظیفه خود می‌دانیم و برای جانفشانی آماده‌ایم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/31/1399053112114748020998504.jpg,tasnim,https://tn.ai/2333267,بین الملل
2523,گزارش تسنیم از اولین موتور سبک توربوفن ساخت ایران|‌قلب شیر در سینه پهپادهای ایرانی,وزارت دفاع و پشتیبانی نیروهای مسلح اولین موتور سبک توربوفن ایرانی را برای بکارگیری در هواپیماهای بدون سرنشین ساخت داخل رونمایی کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060212263047821018494.jpg,tasnim,https://tn.ai/2333290,سیاسی
2524,بررسی وضعیت ‌کرونا در ایران| 15 استان در وضعیت قرمز کرونایی/ 11 استان به مرحله هشدار رسیدند + جدول و نمودار,گروه استان‌ها ــ ‌بررسی وضعیت کرونا در سطح کشور نشان از روند ثبات با تغییرات مختصر دارد، اما همچنان مردم باید ضمن رعایت پروتکل‌های بهداشتی از رفت‌وآمدهای غیرضروری خودداری کنند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/13/1399051316292814620884864.jpg,tasnim,https://tn.ai/2333596,استانها
2525,روحانی: ارتقای تاب‌آوری اقتصاد و اجرای سیاست‌های اقتصاد مقاومتی سرلوحه تلاش‌های دولت است,رئیس‌جمهور در جلسه دولت که به‌صورت ویدئوکنفرانس در حضور رهبر انقلاب تشکیل شد، با گرامیداشت یادونام شهیدان رجایی و باهنر تأکید کرد دولت تدبیر و امید همواره رهنمودهای مقام معظم رهبری را وجهه همت خود برای رفع مشکلات و عمران و آبادانی کشور قرار داده است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060211263254721017304.jpg,tasnim,https://tn.ai/2333615,سیاسی
2526,2.5 میلیارد دلار ارز به کشور بازگردانده شد/ سکه‌های پیش فروشی به تمام خریداران تحویل داده شد؟,رئیس کل بانک مرکزی از ایفای تعهد این بانک در تامین سکه‌هایی که در سال 97 پیش ثبت نام شده اند خبر داد و گفت: در فرصتی که مقرر کردیم حدود دو و نیم میلیارد دلار ارز مورد نیاز واردات از ارز صادرکنندگان تامین شد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/09/21/1398092111424923319103714.jpg,tasnim,https://tn.ai/2333634,اقتصادی
2527,مدیرعامل توانیر: ایران از پیک مصرف برق بدون اعمال خاموشی عبور کرد / ‌رشد مصرف برق ‌به یک درصد رسید,گروه استان‌ها- مدیرعامل توانیر گفت: عبور از پیک مصرف برق بدون اعمال خاموشی انجام شد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060213230586121019684.jpg,tasnim,https://tn.ai/2333687,استانها
2528,تحویل اولین واحدهای مسکن ملی از ماه آینده/ وزیر راه و شهرسازی: طرح اقدام ملی مسکن ادامه مسکن مهر است,وزیر راه و شهرسازی با بیان این که اولین سری واحدهای طرح اقدام ملی مسکن از ماه آینده به مردم تحویل خواهد شد گفت: ریشه طرح مسکن مهر به طرح جامع مسکن برمی‌گردد و ما هم ادامه طرح مسکن مهر را در قالب طرح اقدام ملی مسکن کلید زدیم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/13/1399051309441538620881334.jpg,tasnim,https://tn.ai/2333743,اقتصادی
2529,گفتگو با صالح‌آبادی|چرا بعد 40سال تورم حل نشد؟4 دلیل تورم و 3راه‌حل؛همه جا پای دلار نفتی در میان است/پول بورس از املاک شمال تهران سردرآورد,علی صالح آبادی کارشناس و مدیر بانکی و رئیس اسبق بورس درباره اینکه چرا بعد 40 سال هنوز نتوانستیم تورم را حل کنیم، ریشه اصلی تورم را اتکای بیش از حد به دلارهای نفتی می داند. وی همچنین بورس را در دامن زدن به گرانی های امسال بی تاثیر نمی داند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060211461083121017434.jpg,tasnim,https://tn.ai/2333766,اقتصادی
2530,امام خامنه‌ای: اقتصاد کشور به هیچ وجه نباید به تحولات خارجی پیوند بخورد,رهبر انقلاب در دیدار تصویری با اعضای هیئت دولت بیان کردند: سال آخر، وقت اضافه نیست هر چه می‌توانید از این فرصت آخر برای خدمت استفاده کنید.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060211541358221017934.jpg,tasnim,https://tn.ai/2333784,سیاسی
2531,شایگو: ایران شریک راهبردی روسیه است/ امیر حاتمی: روسیه نقش مهمی در منطقه و جهان دارد,وزیر دفاع روسیه امروز در دیدار با وزیر دفاع جمهوری اسلامی تأکید کرد: ایران شریک راهبردی مسکو است و روابط دو کشور با توجه به سطح بالای گفت‌وگوهای سیاسی و درک مشترک بین دو طرف کاملاً متمایز می‌شود.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060214463177921020604.jpg,tasnim,https://tn.ai/2333809,بین الملل
2532,10 محور از بیانات امام خامنه‌ای در دیدار هیئت دولت| از لزوم &quot;ارائه گزارش به مردم&quot; تا توجه به نهضت قطعه‌سازی,رهبر معظم انقلاب در دیدار تصویری با اعضای دولت به مسائلی از جمله اقتصاد، معیشت مردم، تولید، فضای مجازی و توجه دولت به استفاده از فرصت خدمت در جمهوری اسلامی اشاره کردند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060215331920721020884.jpg,tasnim,https://tn.ai/2333840,سیاسی
2533,هشدار رییس نظام دامپزشکی به شهردار تهران درباره شیوع بیماری‌های مشترک/ در امور تخصصی دخالت نکنید+ سند,رئیس سازمان نظام دامپزشکی کشور با ارسال نامه ای سرگشاده به شهردار تهران خواستار عدم دخالت غیر تخصصی شهرداری در برخورد با مراکز درمانی دامپزشکی شد و عواقب شیوع بیماری‌های مشترک میان انسان و حیوان را متوجه شهرداری دانست.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060216252260521021434.jpg,tasnim,https://tn.ai/2333904,اقتصادی
2534,عراق|تأکید مجدد بر ممنوعیت ورود به کربلای معلی تا 13 محرم,استاندار کربلای معلی بار دیگر بر منع ورود به شهر مقدس کربلا تا سیزدهم محرم الحرام خبر داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/04/02/1399040216205033320643164.jpg,tasnim,https://tn.ai/2333911,بین الملل
2535,نمکی: ممکن است پاییز سختی در پیش داشته باشیم/ برای بازگشایی مدارس در کنار وزارت آموزش و پرورش هستیم,وزیر بهداشت گفت: ممکن است پاییز سختی در پیش داشته و شاهد هم‌زمانی کرونا و آنفلوانزا باشیم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/06/1399050617302825620841214.jpg,tasnim,https://tn.ai/2333923,اجتماعی
2536,بازداشت 318 نفر از عوامل تیراندازی‌ها و دارندگان سلاح غیرمجاز در خوزستان,فرمانده انتظامی استان خوزستان از دستگیری 318 نفر از عوامل تیراندازی با 426 قبضه سلاح غیرمجاز در اجرای طرح خلع سلاح در این استان خبر داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060219075672221022414.jpg,tasnim,https://tn.ai/2334012,اجتماعی
2537,امید و تولید به نیشکر هفت‌تپه برگشت/ پایان تجمع 70 روزه کارگران,گروه استان‌ها- نماینده مردم اهواز در مجلس شورای اسلامی گفت: تجمع کارگران نیشکر با وعده خلع ید اسد‌بیگی‌ها و پرداخت حقوق معوقه آن‌ها پایان یافت.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/29/1399052920443395120985644.jpg,tasnim,https://tn.ai/2334064,استانها
2538,عراق|موفقیت چشمگیر حشد شعبی در سرکوب بقایای داعش/ آغاز عملیات های اطلاعاتی پیچیده در سه استان,منابع امنیتی عراق از موفقیت نیروهای مردمی (حشد شعبی) در سرکوب 90 درصد عناصر باقی مانده گروه تروریستی داعش در سه استان خبر دادند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/04/21/1399042113454813720757404.jpg,tasnim,https://tn.ai/2334065,بین الملل
2539,کمالوندی: مازاد آب سنگین تولیدی را صادر می‌کنیم,سخنگوی سازمان انرژی اتمی با اشاره به آخرین وضعیت صنعت هسته ای ایران و این که حجم آب سنگین تولید شده در کشور بیش از 3 تن است، خاطر نشان کرد، بخشی از آب سنگین تولید شده را به کشورهای دیگر ازجمله چند کشور اروپایی صادر می کنیم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/02/1399060221575410521023124.png,tasnim,https://tn.ai/2334076,بین الملل
2540,انتقاد شدید عضو حماس از عادی‌سازی روابط با اشغالگران/ علمای فلسطین حکام سازشکار عرب را محکوم کردند,یک عضو مطرح جنبش مقاومت اسلامی فلسطین(حماس) تاکید کرد برخی طرفهای عربی از طریق هروله به سمت عادی سازی روابط با رژیم صهیونیستی، آتش زدن و ضربه به مسجدالاقصی و قدس و مسئله فلسطین را تکرار می‌کنند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/10/07/1398100715350412619228054.jpg,tasnim,https://tn.ai/2334097,بین الملل
2541,روایت همتی از صادرات میلیاردی به نام کارتن‌خواب‌ها/ با دلار 4200 تومانی مخالف بودم و هستم,همتی روایتی جدید از پشت پرده عدم بازگشت ارزهای صادراتی مطرح و اعلام کرد: برخی از افرادی که اسامی‌شان را به قوه‌قضائیه داده‌ایم،افراد ضعیف و حتی کارتن‌خواب هستند که کارت یکبار مصرف بازرگانی گرفته‌اند و دیگران از کارت بازرگانی‌شان استفاده کرده‌اند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/02/16/1398021611023769117359724.jpg,tasnim,https://tn.ai/2334101,اقتصادی
2542,لاوروف: تلاش آمریکا برای بازگشت تحریم‌ها علیه ایران، موفق نخواهد شد,وزیر امور خارجه روسیه تأکید کرد، آمریکا که خود از برجام خارج شده و قطعنامه 2231 شورای امنیت را نقض کرده، قادر نخواهد بود با استفاده غیرقانونی از مکانیزم این قطعنامه، تحریم‌ها علیه ایران را بازگرداند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/03/1399060308332514521024044.jpg,tasnim,https://tn.ai/2334149,بین الملل
2543,مجتمع پتروشیمی بوشهر با فرمان رئیس‌جمهور افتتاح می‌شود/ افزایش 74میلیون‌تنی تولید محصولات,"گروه استان‌ها ــ سخنگوی شرکت ملی صنایع پتروشیمی ایران با بیان ""مجتمع پتروشیمی بوشهر با دستور رئیس‌جمهور وارد مدار بهره‌برداری می‌شود"" گفت: با افتتاح این پروژه با ظرفیت 4.2میلیون تن ظرفیت صنعت پتروشیمی به 74میلیون تن در سال افزایش می‌یابد.",https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/03/1399060307453570121023874.jpg,tasnim,https://tn.ai/2334202,استانها
2544,فاز نخست پتروشیمی بوشهر با فرمان رئیس‌جمهور ‌افتتاح شد/ تولید سالانه 4.2 میلیون تن محصول,گروه استان‌ها- با فرمان رئیس‌جمهور، فاز نخست پتروشیمی بوشهر در منطقه پارس جنوبی به ظرفیت تولید سالانه 4.2 میلیون تن محصول افتتاح شد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/06/03/1399060311531468921026474.jpg,tasnim,https://tn.ai/2334370,استانها
2545,بهره برداری از یک نیروگاه استراتژیک در غرب کارون/ تولید نفت از مخزن مشترک با پشتوانه نیروگاه ایرانی,با بهره برداری از دو واحد گازی نیروگاه غرب کارون، تامین برق میادین و تاسیسات نفتی غرب کارون و NGL 3200 و به عبارتی پشتیبانی تولید نفت از میادین مشترک غرب کارون، با تکیه بر توان متخصصان داخلی و با تجهیزات نیروگاهی ساخت داخل محقق شد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/06/04/1397060411513128515155504.jpg,tasnim,https://tn.ai/2334531,اقتصادی
2546,پیشنهاد به دولت برای موضع فعال در سفر مدیرکل آژانس اتمی/ برخی از نظارت‌های آژانس را پیش چشم گروسی تعطیل کنید,ایران به جای موضع منفعلانه در مقابل آژانس انرژی اتمی، راه‌های فعالانه متعددی دارد. می‌توان برخی از نظارتهای آژانس را پیش چشم گروسی تعطیل و این هشدار را به طرف مقابل ارائه کرد که ایران در مقابل شیطنت‌ها و مکانیسم ماشه، گزینه‌های قانونی زیادی دارد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/08/08/139808081002066818772414.jpg,tasnim,https://tn.ai/2334719,بین الملل
2547,چرا برنج خارجی گران شد؟,دبیر انجمن وارد کنندگان برنج ایران با بیان اینکه قیمت برنج خارجی 2.5 برابر سال گذشته شده است گفت: قیمت هر کیلوگرم برنج هندی به 18 تا 20 هزار تومان رسیده است که با افزایش دوباره قیمت ارز نرخ این محصول نیز افزایش می‌یابد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/03/27/1399032713421068220605504.jpg,tasnim,https://tn.ai/2334758,اقتصادی
2548,حجت‌الاسلام مجید انصاری: آمریکا حق استفاده از مکانیزم ماشه را ندارد,"عضو مجمع روحانیون مبارز پیشنهاد فعال‌کردن مکانیزم ماشه علیه ایران را اوج زورگویی آمریکا عنوان کرد و گفت: این منطق آمریکایی است که از توافقنامه‌ای خارج شود و بعد بگوید ""من به‌اندازه اعضای حاضر برای خود حق را محفوظ می‌دانم""!",https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1394/05/23/139405231545282865873244.jpg,tasnim,https://tn.ai/2334843,سیاسی
2549,«الشجاعیه» غزه بمباران شد/ 4 نیروی «سرایا القدس» شهید شدند,ارتش رژیم صهیونیستی در ادامه تجاوزات خود به غزه، دوشنبه شب منطقه «الشجاعیه» را بمباران کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/31/1399053100565419920995044.jpg,tasnim,https://tn.ai/2334903,بین الملل
2550,ترامپ در تکزاس حالت فوق العاده اعلام کرد,با نزدیک شدن طوفان‌های «مارکو» و «لاورا» به خلیج مکزیک، رئیس جمهور آمریکا در ایالت تکزاس اعلام حالت فوق العاده کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/05/23/1399052303065445720945384.jpg,tasnim,https://tn.ai/2334923,بین الملل
